experience_coding,python_user,r_user,sql_user,most_used,compensation
2.7,False,False,False,PyTorch,544
3.9,False,False,False,nan,58032
0.43,False,False,True,nan,325
15.1,False,False,False,nan,74528
0.58,False,False,True,nan,119
29.7,False,False,False,Scikit-learn,20426
6.1,False,False,True,Scikit-learn,41107
1.1,False,False,False,TensorFlow,11114
4.2,False,False,True,Scikit-learn,31534
1.7,False,False,True,TensorFlow,9606
2.5,False,False,True,nan,62179
1.3,False,False,True,TensorFlow,58568
4.7,False,False,True,Scikit-learn,9603
3.9,False,False,False,nan,9078
1.6,False,False,False,TensorFlow,943
4.1,False,False,False,PyTorch,52653
0.3,False,False,False,PyTorch,221
3.6,False,False,False,nan,53034
4.6,False,False,True,TensorFlow,11002
2.1,False,False,True,PyTorch,53292
1.2,False,False,True,Scikit-learn,456
0.32,False,False,True,nan,71624
1.1,False,False,True,nan,73324
14.8,False,False,True,Scikit-learn,91644
1.9,False,False,False,TensorFlow,11855
9.0,False,False,True,Scikit-learn,23530
2.1,False,False,False,TensorFlow,12407
2.3,False,False,False,Scikit-learn,67512
3.9,False,False,True,TensorFlow,968
0.47,False,False,False,nan,69126
0.52,False,False,False,Keras,56472
0.74,False,False,False,nan,63077
4.9,False,False,True,TensorFlow,52625
2.4,False,False,False,Keras,68695
1.4,False,False,True,Keras,6528
2.3,False,False,False,Scikit-learn,64466
2.0,False,False,False,TensorFlow,57584
21.5,False,False,True,Scikit-learn,63587
1.5,False,False,False,Scikit-learn,64878
6.3,False,False,True,Keras,2220
4.5,False,False,False,Keras,65180
0.98,False,False,False,nan,60218
2.2,False,False,True,Scikit-learn,4645
2.4,False,False,False,Scikit-learn,68252
0.86,False,False,True,nan,70314
0.39,False,False,True,nan,766
26.6,False,False,False,TensorFlow,2030
1.3,False,False,False,TensorFlow,54022
0.3,False,False,False,nan,53318
3.1,False,False,False,nan,56645
4.7,False,False,False,PyTorch,52326
16.3,False,False,False,PyTorch,97
0.0,False,False,False,nan,11425
5.2,False,False,True,Scikit-learn,36288
2.5,False,False,False,Keras,484
4.2,False,False,True,Keras,4893
29.1,False,False,True,TensorFlow,104484
2.5,False,False,False,nan,56945
1.1,False,False,False,nan,52839
1.9,False,False,False,nan,58164
4.2,False,False,True,Keras,14807
1.2,False,False,False,nan,2789
1.7,False,False,False,nan,73427
0.47,False,False,False,nan,58350
0.84,False,False,True,Scikit-learn,16755
4.1,False,False,True,Scikit-learn,953
0.6,False,False,False,PyTorch,65157
0.48,False,False,False,PyTorch,67006
1.6,False,False,False,TensorFlow,753
2.0,False,False,False,Keras,59231
6.2,False,False,False,nan,69020
2.7,False,False,False,Scikit-learn,495
1.1,False,False,False,PyTorch,42047
0.9,False,False,False,nan,64311
0.25,False,False,True,nan,4314
0.0,False,False,False,nan,623
3.4,False,False,True,PyTorch,472
1.0,False,False,False,TensorFlow,2724
0.56,False,False,True,Scikit-learn,594
4.3,False,False,True,Keras,10808
10.6,False,False,False,Keras,69254
4.8,False,False,False,Keras,340
22.8,False,False,False,Scikit-learn,39388
4.9,False,False,False,PyTorch,837
2.1,False,False,False,nan,65343
0.62,False,False,False,Scikit-learn,65800
0.41,False,False,False,Keras,639
3.7,False,False,True,TensorFlow,378
9.7,False,False,False,Scikit-learn,248
10.6,False,False,True,nan,84270
0.58,False,False,True,Scikit-learn,88125
1.1,False,False,False,nan,47405
9.8,False,False,False,nan,55049
2.9,False,False,False,nan,61031
0.0,False,False,False,nan,1869
21.7,False,False,True,Scikit-learn,4317
0.99,False,False,False,Scikit-learn,64635
0.33,False,False,False,nan,51402
1.3,False,False,False,PyTorch,21777
3.0,False,False,False,Scikit-learn,50854
2.1,False,False,False,nan,181181
0.72,False,False,False,Scikit-learn,56455
0.4,False,False,False,Scikit-learn,55947
8.7,False,False,True,PyTorch,1516
7.7,False,False,False,PyTorch,74963
20.7,False,False,True,Scikit-learn,283
4.6,False,False,True,PyTorch,24310
8.7,False,False,False,Scikit-learn,46410
0.94,False,False,True,TensorFlow,1773
0.84,False,False,False,nan,63503
4.7,False,False,False,PyTorch,8517
2.7,False,False,True,Scikit-learn,677
2.3,False,False,False,Scikit-learn,95980
2.7,False,False,False,Scikit-learn,61704
2.7,False,False,True,TensorFlow,2096
0.26,False,False,False,nan,3332
21.0,False,False,True,nan,74876
2.7,False,False,False,nan,53241
3.3,False,False,True,Scikit-learn,65015
4.5,False,False,True,PyTorch,69794
1.1,False,False,True,Scikit-learn,1688
3.9,False,False,False,PyTorch,69211
0.82,False,False,False,PyTorch,66810
1.8,False,False,False,nan,70512
4.4,False,False,False,PyTorch,70396
1.7,False,False,False,TensorFlow,54649
1.0,False,False,True,Scikit-learn,163626
26.7,False,False,True,nan,20134
0.63,False,False,True,Scikit-learn,50557
11.3,False,False,False,TensorFlow,67548
1.2,False,False,False,nan,835
2.1,False,False,False,TensorFlow,74524
0.68,False,False,False,nan,55162
0.99,False,False,True,Scikit-learn,66597
2.4,False,False,True,nan,73110
1.3,False,False,False,nan,63709
3.4,False,False,True,PyTorch,181429
2.5,False,False,True,TensorFlow,22534
2.7,False,False,False,Keras,67768
13.7,False,False,True,Scikit-learn,63167
0.74,False,False,True,Keras,211
2.9,False,False,False,nan,68852
3.4,False,False,False,Scikit-learn,63195
24.8,False,False,False,nan,51234
1.7,False,False,False,Keras,954
12.4,False,False,True,PyTorch,94385
2.7,False,False,True,Scikit-learn,67835
6.4,False,False,False,PyTorch,256979
0.41,False,False,False,Keras,67498
15.9,False,False,True,Scikit-learn,10541
4.9,False,False,False,Scikit-learn,2743
2.1,False,False,False,Keras,2000
0.91,False,False,True,Scikit-learn,52961
0.42,False,False,False,PyTorch,542
1.1,False,False,False,Keras,68699
4.0,False,False,False,TensorFlow,270
0.99,False,False,True,nan,73596
0.6,False,False,False,Scikit-learn,791
0.75,False,False,False,nan,65499
1.0,False,False,True,Scikit-learn,9095
2.8,False,False,True,Scikit-learn,56712
0.88,False,False,False,nan,64964
1.7,False,False,True,TensorFlow,304
2.6,False,False,False,Keras,27862
4.5,False,False,False,PyTorch,56429
29.5,False,False,True,Scikit-learn,56617
4.8,False,False,True,Scikit-learn,4377
0.68,False,False,False,nan,66917
3.4,False,False,True,Scikit-learn,40909
11.9,False,False,True,TensorFlow,30501
28.0,False,False,False,nan,95918
0.46,False,False,False,nan,52440
0.47,False,False,False,nan,51
7.9,False,False,True,Keras,17570
2.3,False,False,True,Scikit-learn,26060
4.6,False,False,True,nan,19404
25.6,False,False,True,Scikit-learn,20696
1.2,False,False,False,nan,53072
5.9,False,False,True,TensorFlow,207422
0.36,False,False,True,nan,54171
2.4,False,False,False,nan,67687
0.74,False,False,True,nan,61813
3.1,False,False,True,nan,2910
0.98,False,False,False,nan,851
1.5,False,False,False,nan,552
24.8,False,False,False,PyTorch,64562
2.9,False,False,True,nan,70663
5.8,False,False,True,nan,474
2.2,False,False,False,nan,64573
0.91,False,False,False,nan,311
0.25,False,False,True,nan,804
7.4,False,False,True,TensorFlow,14315
3.3,False,False,True,Scikit-learn,44540
1.8,False,False,False,Scikit-learn,26130
27.3,False,False,True,nan,66962
3.8,False,False,True,Scikit-learn,114075
0.48,False,False,False,Keras,285
2.2,False,False,True,nan,52671
3.4,False,False,False,PyTorch,88205
0.71,False,False,False,Scikit-learn,31158
1.2,False,False,False,TensorFlow,750
2.1,False,False,False,Scikit-learn,64017
12.5,False,False,True,nan,71237
7.0,False,False,False,PyTorch,23040
9.1,False,False,True,Keras,30859
4.5,False,False,True,Scikit-learn,20431
1.1,False,False,True,TensorFlow,16710
19.9,False,False,True,PyTorch,12953
2.4,False,False,True,Keras,58403
25.9,False,False,True,TensorFlow,237978
2.0,False,False,True,TensorFlow,19659
3.4,False,False,True,nan,2090
3.8,False,False,True,TensorFlow,44685
0.0,False,False,False,nan,729
7.3,False,False,False,PyTorch,674
0.44,False,False,False,nan,24801
0.66,False,False,True,nan,59184
1.9,False,False,True,PyTorch,522
9.3,False,False,False,Scikit-learn,75691
1.4,False,False,True,Scikit-learn,12092
0.34,False,False,True,Scikit-learn,240163
0.47,False,False,False,nan,993
9.1,False,False,True,Keras,51442
3.3,False,False,True,PyTorch,109344
3.5,False,False,True,Keras,922
0.93,False,False,False,nan,68036
1.7,False,False,True,Scikit-learn,16529
2.8,False,False,False,nan,53990
1.2,False,False,False,nan,52974
2.2,False,False,False,Scikit-learn,66042
21.9,False,False,False,Scikit-learn,50591
13.6,False,False,False,Scikit-learn,72511
2.9,False,False,False,Scikit-learn,57331
8.4,False,False,True,Scikit-learn,33733
0.69,False,False,False,Scikit-learn,57104
4.7,False,False,False,Keras,83630
0.54,False,False,True,nan,55929
0.22,False,False,False,nan,68255
3.2,False,False,True,nan,235
4.6,False,False,False,Keras,69649
4.9,False,False,False,nan,71502
0.0,False,False,False,nan,52610
0.85,False,False,False,nan,62294
4.1,False,False,True,Keras,1930
3.5,False,False,False,Scikit-learn,4433
1.6,False,False,False,nan,62465
1.2,False,False,False,PyTorch,54577
21.5,False,False,False,Scikit-learn,54741
4.6,False,False,True,TensorFlow,68372
0.46,False,False,False,PyTorch,1678
1.2,False,False,False,PyTorch,51937
3.5,False,False,False,nan,50259
11.9,False,False,True,nan,43105
0.67,False,False,True,Scikit-learn,74182
3.7,False,False,False,Scikit-learn,435
4.1,False,False,False,nan,61823
2.4,False,False,False,nan,64756
8.1,False,False,True,Scikit-learn,32515
2.5,False,False,True,TensorFlow,53237
4.7,False,False,True,Scikit-learn,73060
10.8,False,False,True,nan,1952
1.1,False,False,False,Keras,62007
3.4,False,False,True,Scikit-learn,40814
7.4,False,False,True,TensorFlow,7342
3.6,False,False,True,Keras,51046
4.5,False,False,True,Scikit-learn,81841
29.3,False,False,True,PyTorch,199761
4.5,False,False,False,PyTorch,16697
1.3,False,False,False,PyTorch,69434
8.0,False,False,True,Scikit-learn,448
0.37,False,False,False,nan,50606
2.2,False,False,False,nan,53658
0.0,False,False,False,nan,72
1.9,False,False,False,Scikit-learn,2490
1.2,False,False,True,Scikit-learn,94693
3.3,False,False,True,Scikit-learn,228
4.2,False,False,False,TensorFlow,70227
0.4,False,False,True,Scikit-learn,55834
8.3,False,False,False,PyTorch,68502
2.1,False,False,True,Scikit-learn,54306
7.2,False,False,True,Scikit-learn,74862
1.8,False,False,True,Scikit-learn,8148
3.6,False,False,True,TensorFlow,49765
2.2,False,False,False,Keras,67123
20.0,False,False,True,Scikit-learn,56786
2.5,False,False,False,nan,67552
7.2,False,False,True,nan,29085
28.9,False,False,True,Keras,1605
0.37,False,False,False,nan,1051
0.32,False,False,True,nan,66
1.2,False,False,False,Scikit-learn,58950
0.79,False,False,False,nan,53478
3.6,False,False,False,Scikit-learn,94589
1.2,False,False,True,nan,63952
2.9,False,False,False,nan,74401
1.1,False,False,False,nan,55406
3.7,False,False,False,Scikit-learn,1884
0.45,False,False,False,nan,668
0.65,False,False,True,Scikit-learn,249
7.6,False,False,True,Scikit-learn,4084
1.2,False,False,True,nan,52869
1.8,False,False,True,nan,66135
0.82,False,False,False,nan,3158
0.36,False,False,False,Keras,928
2.3,False,False,True,Scikit-learn,5691
10.2,False,False,True,Scikit-learn,37539
27.7,False,False,True,nan,51024
0.79,False,False,True,Scikit-learn,50807
9.2,False,False,False,nan,50326
0.0,False,False,False,nan,285370
28.3,False,False,True,Keras,33396
2.5,False,False,False,Scikit-learn,449
0.28,False,False,True,Scikit-learn,10908
1.5,False,False,False,PyTorch,64432
2.6,False,False,False,PyTorch,58564
3.0,False,False,False,Scikit-learn,1836
2.5,False,False,False,Keras,7811
1.2,False,False,False,TensorFlow,231692
2.7,False,False,True,nan,55004
1.5,False,False,False,PyTorch,61434
0.52,False,False,False,nan,8021
2.1,False,False,True,Scikit-learn,71260
7.2,False,False,False,Scikit-learn,67418
0.0,False,False,False,nan,1658
26.1,False,False,False,Scikit-learn,60604
5.8,False,False,True,TensorFlow,50793
1.2,False,False,False,Scikit-learn,58006
1.1,False,False,False,PyTorch,62797
19.7,False,False,False,Scikit-learn,136952
8.3,False,False,False,Scikit-learn,20697
2.2,False,False,True,nan,65569
7.0,False,False,True,TensorFlow,65103
3.6,False,False,True,Scikit-learn,53249
0.69,False,False,True,Scikit-learn,68526
1.9,False,False,False,nan,58783
0.23,False,False,False,Scikit-learn,15653
2.2,False,False,True,Scikit-learn,69180
5.1,False,False,False,Scikit-learn,10107
8.1,False,False,True,nan,18081
0.0,False,False,False,nan,17145
4.3,False,False,True,Scikit-learn,88001
2.3,False,False,True,nan,62331
21.3,False,False,True,nan,7735
6.0,False,False,False,Scikit-learn,4270
8.0,False,False,True,Scikit-learn,632
25.9,False,False,True,Keras,119802
3.7,False,False,True,nan,106198
2.2,False,False,False,PyTorch,72387
4.8,False,False,False,nan,314
2.4,False,False,False,PyTorch,64134
3.8,False,False,False,TensorFlow,3838
0.0,False,False,False,nan,48741
0.87,False,False,False,nan,70982
10.6,False,False,True,TensorFlow,82300
1.1,False,False,True,Scikit-learn,59359
1.2,False,False,True,PyTorch,5371
4.0,False,False,False,PyTorch,31675
4.3,False,False,False,nan,14342
1.8,False,False,True,Scikit-learn,22274
6.8,False,False,True,Scikit-learn,65291
9.6,False,False,True,TensorFlow,103779
6.8,False,False,True,Scikit-learn,205
0.47,False,False,True,Scikit-learn,4466
0.28,False,False,True,nan,69763
2.5,False,False,False,Scikit-learn,94683
0.0,False,False,False,nan,385
0.0,False,False,False,nan,1327
1.2,False,False,False,Scikit-learn,50663
8.1,False,False,False,TensorFlow,784
1.3,False,False,False,nan,61170
13.2,False,False,True,Keras,467347
17.7,False,False,False,Scikit-learn,22412
4.1,False,False,False,Scikit-learn,55408
0.0,False,False,False,nan,6549
12.5,False,False,False,nan,88588
0.46,False,False,False,Scikit-learn,15108
0.37,False,False,True,nan,55108
1.7,False,False,False,Scikit-learn,13784
8.6,False,False,True,Scikit-learn,5432
0.4,False,False,False,Scikit-learn,700
1.5,False,False,True,Scikit-learn,74964
1.5,False,False,False,TensorFlow,64080
3.0,False,False,True,PyTorch,67484
1.8,False,False,True,Keras,957
0.86,False,False,False,nan,3874
1.0,False,False,True,Scikit-learn,3548
3.7,False,False,False,TensorFlow,29614
6.7,False,False,False,PyTorch,15974
4.2,False,False,True,nan,40734
12.2,False,False,False,Scikit-learn,40187
21.3,False,False,True,Scikit-learn,2435
4.7,False,False,False,Keras,58695
29.3,False,False,False,TensorFlow,131
1.2,False,False,True,Scikit-learn,586
3.5,False,False,True,Keras,60706
0.8,False,False,False,nan,65369
1.6,False,False,True,Scikit-learn,70851
0.63,False,False,True,TensorFlow,45383
7.8,False,False,True,Keras,47719
0.44,False,False,False,PyTorch,55089
0.94,False,False,False,Keras,160
6.6,False,False,False,TensorFlow,5075
4.1,False,False,False,Keras,68860
28.0,False,False,True,Scikit-learn,30081
4.5,False,False,False,TensorFlow,242
2.9,False,False,False,nan,53412
0.88,False,False,True,nan,16074
2.4,False,False,False,nan,64949
4.6,False,False,False,Scikit-learn,54879
0.27,False,False,False,TensorFlow,13946
23.5,False,False,False,Scikit-learn,11458
4.4,False,False,False,nan,2133
0.3,False,False,False,nan,2464
10.1,False,False,True,Scikit-learn,6851
3.0,False,False,False,Scikit-learn,52783
1.3,False,False,True,Scikit-learn,2835
29.9,False,False,False,nan,87401
0.0,False,False,False,nan,5231
0.88,False,False,True,PyTorch,72843
9.7,False,False,True,Scikit-learn,57120
10.4,False,False,False,Scikit-learn,66116
4.4,False,False,False,TensorFlow,65177
13.4,False,False,True,TensorFlow,55038
2.2,False,False,True,Scikit-learn,5974
0.59,False,False,False,Scikit-learn,50939
1.5,False,False,False,Scikit-learn,72461
4.5,False,False,False,Keras,73525
4.8,False,False,True,nan,66489
6.1,False,False,False,Keras,96275
0.0,False,False,False,nan,36491
1.3,False,False,True,PyTorch,72234
0.0,False,False,False,nan,105548
0.81,False,False,False,nan,63967
0.59,False,False,False,nan,691
2.3,False,False,True,PyTorch,2842
2.4,False,False,False,PyTorch,61426
25.6,False,False,False,nan,121443
4.1,False,False,True,PyTorch,102677
5.7,False,False,False,TensorFlow,2212
2.7,False,False,False,Scikit-learn,4674
14.0,False,False,False,nan,60794
2.8,False,False,False,Scikit-learn,51166
18.4,False,False,True,Scikit-learn,97080
4.2,False,False,True,nan,73558
1.6,False,False,False,TensorFlow,14303
0.98,False,False,False,nan,53876
2.3,False,False,True,TensorFlow,222
0.3,False,False,True,nan,65517
12.1,False,False,True,TensorFlow,57106
0.81,False,False,True,TensorFlow,3113
0.33,False,False,False,TensorFlow,51398
1.0,False,False,True,nan,59888
0.0,False,False,False,nan,61552
2.2,False,False,False,PyTorch,330
3.2,False,False,True,nan,73091
4.9,False,False,True,TensorFlow,348857
1.1,False,False,True,Scikit-learn,34922
7.3,False,False,True,nan,28946
